File_1,File_2,Label,L0,L1,L2,L3,L4,L5,L6,Notes
759136.py,759294.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
758054.py,758312.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
755787.py,759268.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
755002.py,752921.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
758998.py,758321.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
756669.py,759274.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
754608.py,755969.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
752585.py,756398.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
756368.py,759317.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
752359.py,753128.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
755118.py,759548.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
732098.py,732768.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
682752.py,775278.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
147238.py,730903.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
146384.py,147564.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
731937.py,732574.py,1,0,1,1,0,1,1,0,Same underlying algorithm but implemented with a different technique or control construct (found in extended leftover search).
749201.py,147941.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691274.py,146835.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759274.py,146416.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757907.py,145403.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686561.py,147564.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758311.py,732397.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758904.py,147300.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759274.py,685209.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757257.py,732223.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
138252.py,753589.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757907.py,683814.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691324.py,755033.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686663.py,752498.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686576.py,756669.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759546.py,755532.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757506.py,731937.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750857.py,146392.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755969.py,732768.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756811.py,732186.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685770.py,145472.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755118.py,681393.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748439.py,146823.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749480.py,758429.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756889.py,147052.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750622.py,755002.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755545.py,782216.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759618.py,775278.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758548.py,147941.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757579.py,684710.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758885.py,755061.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756368.py,145635.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
681518.py,683169.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749028.py,692971.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758976.py,683169.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758279.py,685098.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758435.py,146965.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691274.py,755261.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759548.py,731937.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759213.py,758011.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757388.py,684231.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686561.py,686928.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691324.py,732768.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756109.py,732232.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754919.py,684710.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758501.py,731848.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758819.py,686076.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750412.py,752921.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757123.py,753589.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
138251.py,755532.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754608.py,731594.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749917.py,781925.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754883.py,146998.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691392.py,759268.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
681731.py,732335.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758053.py,686332.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750712.py,682653.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
682974.py,147921.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
713199.py,146405.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758546.py,146385.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
753220.py,146938.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758515.py,731965.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749003.py,731848.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754930.py,682752.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750816.py,758287.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758321.py,146931.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748389.py,146384.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
144819.py,759317.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759235.py,147653.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685774.py,766770.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748405.py,146385.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750313.py,146387.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755199.py,148332.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758546.py,147559.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
753274.py,732151.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755189.py,754700.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686576.py,798947.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757841.py,690977.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
752585.py,145640.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750367.py,752846.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
724852.py,147245.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758318.py,146958.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
704266.py,755787.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748805.py,712605.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758801.py,752585.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758587.py,145056.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748736.py,147204.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758042.py,758541.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755066.py,145640.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754885.py,131238.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749003.py,758429.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756109.py,759415.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749857.py,147564.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759128.py,731939.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750173.py,145635.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759213.py,731139.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759136.py,147006.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758325.py,146392.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685770.py,732232.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748736.py,685143.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758976.py,147962.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686709.py,732677.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755272.py,798947.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
765728.py,731764.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748882.py,754933.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756299.py,147921.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755030.py,753274.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755986.py,730649.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685774.py,686076.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758554.py,147559.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758669.py,756000.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759136.py,145033.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759317.py,681910.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
752766.py,146955.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
688364.py,752846.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749539.py,755002.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756487.py,147378.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748863.py,690977.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
138251.py,683640.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758312.py,732009.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758011.py,732093.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686979.py,146389.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
753431.py,731950.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750763.py,732217.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
753422.py,693408.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
681701.py,682653.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
681701.py,756669.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748805.py,799081.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750622.py,732093.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
695704.py,685186.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
695704.py,683640.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757882.py,147653.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757506.py,684022.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748405.py,755069.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
724852.py,685132.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749480.py,692972.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750612.py,758974.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758554.py,756398.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
688364.py,148179.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759128.py,148184.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750496.py,756299.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759618.py,758974.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754919.py,732186.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748880.py,145472.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758166.py,131238.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759198.py,801680.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750745.py,693408.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750313.py,732761.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
688772.py,755986.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756296.py,799081.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750288.py,757410.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755969.py,732009.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757122.py,147210.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
781518.py,682021.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758801.py,681731.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757233.py,758312.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755004.py,731599.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
692260.py,745598.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758426.py,756413.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
745569.py,146987.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
761805.py,693024.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755259.py,754758.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757188.py,731401.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748800.py,753422.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685733.py,146838.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
747880.py,754608.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
759014.py,730760.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758885.py,147962.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757390.py,146955.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758539.py,759548.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756300.py,693890.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758929.py,685356.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758318.py,147006.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758515.py,701392.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749201.py,693744.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749561.py,147731.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750358.py,756300.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
713199.py,146958.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748439.py,684919.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755259.py,685145.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758587.py,758501.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685580.py,754933.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755001.py,686444.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757122.py,731139.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755272.py,759198.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755001.py,683663.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757410.py,147204.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
690878.py,759139.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755003.py,732224.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686552.py,146405.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
704266.py,686928.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754885.py,756368.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757390.py,683405.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
138402.py,759268.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750612.py,147689.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
692972.py,785656.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
144819.py,732761.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748787.py,146938.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757841.py,148103.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691457.py,753128.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
750030.py,146838.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691323.py,685098.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686928.py,146387.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
752527.py,684378.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
691484.py,731594.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
681686.py,752359.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
755272.py,146385.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
686561.py,759317.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
685580.py,732098.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
748389.py,691493.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
757379.py,145529.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
681850.py,759415.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
749622.py,757686.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758587.py,753178.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
756108.py,732093.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754669.py,146835.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
754700.py,684482.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
758801.py,692971.py,0,0,0,0,0,0,0,0,Different sub-problem (dot-product / identify-structure / word-extraction); unrelated implementations.
